0,-0.5,-0.5,-0.5,39,0.0
0,-0.5,-1.0,0.0,39,0.0
0,-0.5,-1.5,0.0,38,0.0
0,-0.5,-2.0,0.0,37,0.0
0,-0.5,-2.5,0.0,36,0.0
0,-0.5,-3.0,0.0,36,0.0
0,-0.5,-3.5,0.0,35,0.0
0,-0.5,-4.0,0.0,35,0.0
0,-0.5,-4.5,0.0,34,0.0
0,-0.4843778610229492,-4.984377861022949,0.015622138977050781,34,0.015622138977050781
0,-0.4802882671356201,-5.464666128158569,0.0040895938873291016,33,0.019711732864379883
0,-0.4802882671356201,-5.9449543952941895,0.0,33,0.019711732864379883
0,-0.4802882671356201,-6.42524266242981,0.0,32,0.019711732864379883
0,-0.4802882671356201,-6.90553092956543,0.0,32,0.019711732864379883
0,-0.4802882671356201,-7.38581919670105,0.0,31,0.019711732864379883
0,-0.4802882671356201,-7.86610746383667,0.0,31,0.019711732864379883
0,-0.4802882671356201,-8.34639573097229,0.0,30,0.019711732864379883
0,-0.4802882671356201,-8.82668399810791,0.0,30,0.019711732864379883
0,-0.4802882671356201,-9.30697226524353,0.0,29,0.019711732864379883
0,-0.4802882671356201,-9.78726053237915,0.0,29,0.019711732864379883
0,-0.4802882671356201,-10.26754879951477,0.0,29,0.019711732864379883
0,-0.4802882671356201,-10.74783706665039,0.0,28,0.019711732864379883
0,-0.4802882671356201,-11.22812533378601,0.0,27,0.019711732864379883
0,-0.4802882671356201,-11.70841360092163,0.0,26,0.019711732864379883
0,-0.4802882671356201,-12.188701868057251,0.0,25,0.019711732864379883
0,-0.4802882671356201,-12.668990135192871,0.0,24,0.019711732864379883
0,-0.4802882671356201,-13.149278402328491,0.0,23,0.019711732864379883
0,-0.4802882671356201,-13.629566669464111,0.0,22,0.019711732864379883
0,-0.4802882671356201,-14.109854936599731,0.0,21,0.019711732864379883
0,-0.4802882671356201,-14.590143203735352,0.0,20,0.019711732864379883
0,-0.4802882671356201,-15.070431470870972,0.0,19,0.019711732864379883
0,-0.4802882671356201,-15.550719738006592,0.0,18,0.019711732864379883
0,-0.4802882671356201,-16.031008005142212,0.0,17,0.019711732864379883
0,-0.4802882671356201,-16.511296272277832,0.0,16,0.019711732864379883
0,-0.4802882671356201,-16.991584539413452,0.0,15,0.019711732864379883
0,-0.4802882671356201,-17.471872806549072,0.0,14,0.019711732864379883
0,-0.4802882671356201,-17.952161073684692,0.0,13,0.019711732864379883
0,-0.4802882671356201,-18.432449340820312,0.0,12,0.019711732864379883
0,-0.4802882671356201,-18.912737607955933,0.0,11,0.019711732864379883
0,-0.4802882671356201,-19.393025875091553,0.0,10,0.019711732864379883
0,-0.4802882671356201,-19.873314142227173,0.0,9,0.019711732864379883
0,-0.4802882671356201,-20.353602409362793,0.0,8,0.019711732864379883
0,-0.4802882671356201,-20.833890676498413,0.0,7,0.019711732864379883
0,-0.4802882671356201,-21.314178943634033,0.0,6,0.019711732864379883
0,-0.4802882671356201,-21.794467210769653,0.0,5,0.019711732864379883
0,-0.4802882671356201,-22.274755477905273,0.0,4,0.019711732864379883
0,-0.4802882671356201,-22.755043745040894,0.0,3,0.019711732864379883
0,-0.4802882671356201,-23.235332012176514,0.0,2,0.019711732864379883
0,-0.4802882671356201,-23.715620279312134,0.0,1,0.019711732864379883
0,-0.4802882671356201,-24.195908546447754,0.0,0,0.019711732864379883
0,-0.5,-24.695908546447754,-0.019711732864379883,14,0.0
0,-0.5,-25.195908546447754,0.0,45,0.0
0,-0.5,-25.695908546447754,0.0,46,0.0
0,-0.5,-26.195908546447754,0.0,46,0.0
0,-0.5,-26.695908546447754,0.0,44,0.0
0,-0.5,-27.195908546447754,0.0,43,0.0
0,-0.5,-27.695908546447754,0.0,42,0.0
0,-0.5,-28.195908546447754,0.0,41,0.0
0,-0.5,-28.695908546447754,0.0,41,0.0
0,-0.5,-29.195908546447754,0.0,40,0.0
0,-0.5,-29.695908546447754,0.0,39,0.0
0,-0.5,-30.195908546447754,0.0,38,0.0
0,-0.5,-30.695908546447754,0.0,37,0.0
0,-0.5,-31.195908546447754,0.0,36,0.0
0,-0.5,-31.695908546447754,0.0,35,0.0
0,-0.5,-32.195908546447754,0.0,34,0.0
