243,13.071236610412598,13.071236610412598,13.071236610412598,57,13.571236610412598
274,13.071236610412598,26.142473220825195,0.0,0,13.571236610412598
66,-0.5,25.642473220825195,-13.571236610412598,0,0.0
71,-0.5,25.142473220825195,0.0,0,0.0
47,-0.5,24.642473220825195,0.0,1,0.0
57,-0.49793028831481934,24.144542932510376,0.002069711685180664,1,0.002069711685180664
68,-0.5,23.644542932510376,-0.002069711685180664,1,0.0
51,-0.49947381019592285,23.145069122314453,0.0005261898040771484,1,0.0005261898040771484
60,-0.49930906295776367,22.64576005935669,0.0001647472381591797,1,0.0006909370422363281
39,-0.4994826316833496,22.14627742767334,-0.0001735687255859375,1,0.0005173683166503906
62,-0.49896907806396484,21.647308349609375,0.0005135536193847656,1,0.0010309219360351562
60,-0.5,21.147308349609375,-0.0010309219360351562,0,0.0
48,-0.5,20.647308349609375,0.0,0,0.0
54,-0.5,20.147308349609375,0.0,1,0.0
54,-0.5,19.647308349609375,0.0,0,0.0
47,-0.498737096786499,19.148571252822876,0.0012629032135009766,0,0.0012629032135009766
43,-0.5,18.648571252822876,-0.0012629032135009766,1,0.0
54,-0.49898290634155273,18.149588346481323,0.0010170936584472656,1,0.0010170936584472656
55,-0.5,17.649588346481323,-0.0010170936584472656,1,0.0
46,-0.49914097785949707,17.150447368621826,0.0008590221405029297,1,0.0008590221405029297
35,-0.5,16.650447368621826,-0.0008590221405029297,1,0.0
47,-0.49900126457214355,16.151446104049683,0.0009987354278564453,1,0.0009987354278564453
36,-0.5,15.651446104049683,-0.0009987354278564453,1,0.0
35,-0.49900102615356445,15.152445077896118,0.0009989738464355469,1,0.0009989738464355469
41,-0.4995613098144531,14.652883768081665,-0.0005602836608886719,1,0.000438690185546875
31,-0.5,14.152883768081665,-0.000438690185546875,1,0.0
37,-0.4987754821777344,13.65410828590393,0.001224517822265625,1,0.001224517822265625
21,-0.49821019172668457,13.155898094177246,0.0005652904510498047,1,0.0017898082733154297
27,-0.49941229820251465,12.656485795974731,-0.0012021064758300781,1,0.0005877017974853516
34,-0.4989736080169678,12.157512187957764,0.000438690185546875,1,0.0010263919830322266
24,-0.49897193908691406,11.65854024887085,1.6689300537109375e-06,1,0.0010280609130859375
20,-0.49900007247924805,11.159540176391602,-2.8133392333984375e-05,1,0.0009999275207519531
26,-0.5,10.659540176391602,-0.0009999275207519531,0,0.0
29,-0.4990072250366211,10.16053295135498,0.0009927749633789062,0,0.0009927749633789062
22,-0.5,9.66053295135498,-0.0009927749633789062,0,0.0
14,-0.4982767105102539,9.162256240844727,0.0017232894897460938,0,0.0017232894897460938
22,-0.49911999702453613,8.66313624382019,-0.0008432865142822266,1,0.0008800029754638672
16,-0.49944448471069336,8.163691759109497,-0.00032448768615722656,1,0.0005555152893066406
21,-0.49899768829345703,7.66469407081604,0.0004467964172363281,1,0.0010023117065429688
11,-0.4989957809448242,7.165698289871216,1.9073486328125e-06,0,0.0010042190551757812
8,-0.4970686435699463,6.6686296463012695,0.0019271373748779297,0,0.002931356430053711
14,-0.5,6.1686296463012695,-0.002931356430053711,1,0.0
11,-0.5,5.6686296463012695,0.0,1,0.0
7,-0.5,5.1686296463012695,0.0,1,0.0
6,-0.4989893436431885,4.669640302658081,0.0010106563568115234,0,0.0010106563568115234
2,-0.5,4.169640302658081,-0.0010106563568115234,0,0.0
3,-0.5,3.669640302658081,0.0,1,0.0
2,-0.5,3.169640302658081,0.0,1,0.0
1,-0.5,2.669640302658081,0.0,1,0.0
0,-0.4984917640686035,2.1711485385894775,0.0015082359313964844,0,0.0015082359313964844
0,-0.4987955093383789,1.6723530292510986,-0.0003037452697753906,0,0.0012044906616210938
0,-0.5,1.1723530292510986,-0.0012044906616210938,0,0.0
0,-0.4989752769470215,0.6733777523040771,0.0010247230529785156,0,0.0010247230529785156
0,-0.5,0.17337775230407715,-0.0010247230529785156,0,0.0
0,-0.5,-0.32662224769592285,0.0,0,0.0
0,-0.49897336959838867,-0.8255956172943115,0.0010266304016113281,1,0.0010266304016113281
0,-0.49756932258605957,-1.323164939880371,0.0014040470123291016,0,0.0024306774139404297
0,-0.5,-1.823164939880371,-0.0024306774139404297,1,0.0
